Řádek 21137 | nazev_zakazky: 42821 Dvorecký most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: HEYDUK,MUSIL & STRNAD, s.r.o. | smluvni_cena_bez_dph_kc: 85000.0 | datum_uzavreni_smlouvy: 2026-07-30
Řádek 21185 | nazev_zakazky: Právní služby k prodeji pozemků v k.ú. Černý Most, Stodůlky a Letňany– prosinec 2023 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Balcar Petr, JUDr., advokát | smluvni_cena_bez_dph_kc: 148350.0 | datum_uzavreni_smlouvy: 2023-12-20
Řádek 21240 | nazev_zakazky: Objednávka zajištění provozu Polytechnických hnízd - výuka polytechniky pro základní školy ve druhém pololetí šk. r. 2023/2024 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Střední průmyslová škola dopravní, a.s. | smluvni_cena_bez_dph_kc: 150000.0 | datum_uzavreni_smlouvy: 2024-03-22
Řádek 21242 | nazev_zakazky: Znalecké posudky odhadu tržní ceny pozemků parc. č. 27 a 232/70 v k.ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: ATING, s.r.o. | smluvni_cena_bez_dph_kc: 20000.0 | datum_uzavreni_smlouvy: 2023-05-25
Řádek 21349 | nazev_zakazky: Právní služby - Rek. a dost. Průmyslového paláce | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: act Řanda Havel Legal advokátní kancelář s.r.o. | smluvni_cena_bez_dph_kc: 92000.0 | datum_uzavreni_smlouvy: 2022-04-20
Řádek 21373 | nazev_zakazky: St. č. 0080 MO Prašný most - Špejchar - doplnění dokumentace „Vyhodnocení zkušebního provozu regulačních SSZ 6.195 a 6.801“ | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: ELTODO, a.s. | smluvni_cena_bez_dph_kc: 93600.0 | datum_uzavreni_smlouvy: 2023-11-10
Řádek 21403 | nazev_zakazky: Stavba č. 45029 Rek. a dost. Průmyslového paláce; prodloužení platnosti povolení vodoprávního a k vrtům | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: OWO.CZ, s.r.o. | smluvni_cena_bez_dph_kc: 96000.0 | datum_uzavreni_smlouvy: 2021-06-21
Řádek 21481 | nazev_zakazky: Výměna pojist ventil +manometry,, Oprava zařízení Olymp,, Výměna elektropohonu Siemens +CU kapiláry (primer): Fejfarova 920/17, P9-Černý most ,, G014, VS 3882, U zeleného ptáka 1148/6, P-4, Kunratice, havarijní oprava/výměna čerpadla TUV,, G014, VS 4050, Hornomlýnská 1236, P-4, Kunratice-havarijní oprava/výměna armatur na cirkulaci TUV ,,G014, VS 3881, Jana Růžičky 1154/5, P-4, Kunratice-havarijní výměna kompenzátoru ,,Výměna cirkulačního čerpadla na PS Z05 Běhounkova,,G842/P6 Výměna závitových regulačních ventilů | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Veolia Energie ČR, a.s. | smluvni_cena_bez_dph_kc: 149498.54 | datum_uzavreni_smlouvy: 2021-12-03
Řádek 21503 | nazev_zakazky: stavba č. 42932 P + R Černý Most III., stavební práce | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Metrostav a.s. | smluvni_cena_bez_dph_kc: 4901435.0 | datum_uzavreni_smlouvy: 2021-12-07
Řádek 21542 | nazev_zakazky: Právní služby pro HMP v souvislosti s převodem pozemků ve vlastnictví HMP v k.ú. Černý Most dle usnesení Zastupitelstva hlavního města Prahy č. 22/43 ze dne 27.3.2025 – dle nabídky č.j. 952596/2025 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Besser Karolina, JUDr., advokát | smluvni_cena_bez_dph_kc: 148350.0 | datum_uzavreni_smlouvy: 2025-10-01
Řádek 21544 | nazev_zakazky: Komplexní právní pomoc při sepisu hromadné kupní smlouvy a realizace jejího podpisu týkající se převodů vlastnického práva k pozemkům parc. č. 232/125 o výměře 353 m2 a parc. č. 232/126 o výměře 352 m2, oba v k.ú. Černý Most, ve vlastnictví hl. m. Prahy zastavěných bytovými domy (usnesení ZHMP č. 16/92 ze dne 12.9.2024) – dle nabídky č.j. MHMP 941631/2025 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Olejníček Jan, JUDr., advokát | smluvni_cena_bez_dph_kc: 147000.0 | datum_uzavreni_smlouvy: 2025-10-01
Řádek 21605 | nazev_zakazky: Objednávka – zapůjčení sluchátek na TK dne 6. 3. 2024 k rekonstrukci Průmyslového paláce | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Prague Whispers s.r.o. | smluvni_cena_bez_dph_kc: 1800.0 | datum_uzavreni_smlouvy: 2024-02-20
Řádek 21624 | nazev_zakazky: Právní služby k prodeji pozemků v k.ú. Černý Most, Stodůlky, Troja a Chodov | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Balcar Petr, JUDr., advokát | smluvni_cena_bez_dph_kc: 147660.0 | datum_uzavreni_smlouvy: 2023-02-27
Řádek 21690 | nazev_zakazky: Objednávka ZP - pozemek parc. č. 232/188 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 4500.0 | datum_uzavreni_smlouvy: 2025-02-27
Řádek 21701 | nazev_zakazky: Sepis smluvní dokumentace a souvisejících právních úkonů - k.ú. Kyje, Černý Most a Dolní Počernice | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Olejníček Jan, JUDr., advokát | smluvni_cena_bez_dph_kc: 60000.0 | datum_uzavreni_smlouvy: 2023-02-27
Řádek 21760 | nazev_zakazky: OBJ/35/5/016871/2023 objednávka aktualizace znaleckého posudku na ocenění pozemků v k.ú. Černý Most a Kyje pro směnu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: PROSCON, s. r. o. | smluvni_cena_bez_dph_kc: 20000.0 | datum_uzavreni_smlouvy: 2023-01-31
Řádek 21898 | nazev_zakazky: stavba č. 42821 Dvorecký most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Pranet s.r.o. | smluvni_cena_bez_dph_kc: 10000.0 | datum_uzavreni_smlouvy: 2026-06-23
Řádek 21921 | nazev_zakazky: Právní služby st.č. 42821 „Dvorecký most; stavební práce“. | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: act Řanda Havel Legal advokátní kancelář s.r.o. | smluvni_cena_bez_dph_kc: 138000.0 | datum_uzavreni_smlouvy: 2022-11-10
Řádek 22006 | nazev_zakazky: Právní služby k prodeji pozemků v k.ú. Hlubočepy Černý Most a Libeň – srpen 2024 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Besser Karolina, JUDr., advokát | smluvni_cena_bez_dph_kc: 148350.0 | datum_uzavreni_smlouvy: 2024-08-01
Řádek 22049 | nazev_zakazky: Stavba č. 42821 Dvorecký most; Administrátor na zhotovitele | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: act Řanda Havel Legal advokátní kancelář s.r.o. | smluvni_cena_bez_dph_kc: 780000.0 | datum_uzavreni_smlouvy: 2021-06-30
Řádek 22117 | nazev_zakazky: OBJ/35/04/020772/2024 - Ing. Jaroslav Semrád - Odborné vyjádření týkajícího se ceny na stavební objekt , mostní konstrukce – komunikační propojení Prahy 12 a Pražským okruhem na pozemku parc.č. 757/8 k.ú. Komořany | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 18500.0 | datum_uzavreni_smlouvy: 2024-04-26
Řádek 22132 | nazev_zakazky: Stavba č. 45029 Rek. a dost. Průmyslového paláce; archeologický dohled | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Archeo Pro o.p.s. | smluvni_cena_bez_dph_kc: 148440.0 | datum_uzavreni_smlouvy: 2022-03-30
Řádek 22183 | nazev_zakazky: 42821 Dvorecký most; znalecký posudek | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: LADISLAV ŠELEPA | smluvni_cena_bez_dph_kc: 27500.0 | datum_uzavreni_smlouvy: 2022-09-30
Řádek 22440 | nazev_zakazky: Průmyslová vrata pro Dílny OP2, SŠAI | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: ALTOMA spol. s r.o. | smluvni_cena_bez_dph_kc: 1155239.67 | datum_uzavreni_smlouvy: 2022-06-29
Řádek 22461 | nazev_zakazky: Objednávka Specializované právní činnosti a konzultace v rámci samostatné působnosti hl. m. Prahy ke smlouvě o spolupráci (plánovací smlouvě) ke změně ÚP č. Z 2808; OBJ/34/04/000234/2023 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Havel & Partners s.r.o., advokátní kancelář | smluvni_cena_bez_dph_kc: 750000.0 | datum_uzavreni_smlouvy: 2023-10-16
Řádek 22504 | nazev_zakazky: Právní služby pro HMP v souvislosti s převodem pozemků ve vlastnictví HMP v k.ú. Černý Most dle usnesení Zastupitelstva hlavního města Prahy č. 16/94 ze dne 12.9.2024 – dle nabídky č.j. 383102/2025 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Besser Karolina, JUDr., advokát | smluvni_cena_bez_dph_kc: 148350.0 | datum_uzavreni_smlouvy: 2025-04-29
Řádek 22560 | nazev_zakazky: Pohotovostní úklid na Silvestra a Nový rok ul. Křížovnická u Karlova mostu. | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Pražské služby, a.s. | smluvni_cena_bez_dph_kc: 20000.0 | datum_uzavreni_smlouvy: 2025-12-19
Řádek 22585 | nazev_zakazky: stavba č. 0050 TV Slivenec, etapa 0021 Rekonstrukce mostků | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Čestmír Böhm | smluvni_cena_bez_dph_kc: 37125.0 | datum_uzavreni_smlouvy: 2022-07-15
Řádek 22586 | nazev_zakazky: Realizace fokusních skupin na téma kvalita života na Černém Mostě (aktivita projektu MHMP – Sociální bydlení, podpořeno OPZ Evropský sociální fond, Registrační číslo projektu CZ.03.3.X/0.0/0.0/15_018/0015473 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Ing. Irma Macháčová | smluvni_cena_bez_dph_kc: 145000.0 | datum_uzavreni_smlouvy: 2022-05-03
Řádek 22587 | nazev_zakazky: Průzkum vnímání vybraných jevů souvisejících s bydlením na Černém Mostě (aktivita projektu MHMP – Sociální bydlení, podpořeno Operačním programem Zaměstnanost, Evropský sociální fond, Registrační číslo projektu CZ.03.3.X/0.0/0.0/15_018/0015473) | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Ing. Irma Macháčová | smluvni_cena_bez_dph_kc: 149000.0 | datum_uzavreni_smlouvy: 2022-03-25
Řádek 22627 | nazev_zakazky: Objednávka ZP - pozemky parc. č. 215/1 a 221/275 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 6500.0 | datum_uzavreni_smlouvy: 2025-03-27
Řádek 22722 | nazev_zakazky: 42821 Dvorecký most, služby DP | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Dopravní podnik hl. m. Prahy, akciová společnost | smluvni_cena_bez_dph_kc: 97500.0 | datum_uzavreni_smlouvy: 2023-03-29
Řádek 22732 | nazev_zakazky: Objednávka na vyhotovení zaměření krytu CO v k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: AZIMUT CZ s.r.o. | smluvni_cena_bez_dph_kc: 49000.0 | datum_uzavreni_smlouvy: 2023-03-28
Řádek 22733 | nazev_zakazky: Objednávka na vyhotovení zaměření krytu CO v k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: AZIMUT CZ s.r.o. | smluvni_cena_bez_dph_kc: 49000.0 | datum_uzavreni_smlouvy: 2023-03-28
Řádek 22734 | nazev_zakazky: Objednávka na vyhotovení zaměření krytu CO v k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: AZIMUT CZ s.r.o. | smluvni_cena_bez_dph_kc: 49000.0 | datum_uzavreni_smlouvy: 2023-03-28
Řádek 22877 | nazev_zakazky: Objednávka Specializované právní činnosti a konzultace v rámci samostatné působnosti hl. m. Prahy ke smlouvě o spolupráci (plánovací smlouvě) ke změně ÚP č. Z 3204; OBJ/34/04/000235/2023 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Havel & Partners s.r.o., advokátní kancelář | smluvni_cena_bez_dph_kc: 500000.0 | datum_uzavreni_smlouvy: 2023-10-16
Řádek 22987 | nazev_zakazky: Vystoupení kapely DixiBand MP Praha – Dvorecký most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Dušan Barva | smluvni_cena_bez_dph_kc: 25000.0 | datum_uzavreni_smlouvy: 2026-04-17
Řádek 23090 | nazev_zakazky: Stavba č. 45708 Černý most II. objekty OaP; ADMINISTRATOR na zhotovitele | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: act Řanda Havel Legal advokátní kancelář s.r.o. | smluvni_cena_bez_dph_kc: 580000.0 | datum_uzavreni_smlouvy: 2021-06-17
Řádek 23098 | nazev_zakazky: Výroba videí ke komunikaci rekonstrukce Barrandovského mostu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: BOKI PRODUCTION spol. s r.o. | smluvni_cena_bez_dph_kc: 140385.0 | datum_uzavreni_smlouvy: 2022-05-18
Řádek 23233 | nazev_zakazky: Komplexní právní pomoci při sepisu hromadné kupní smlouvy a realizace jejího podpisu týkající se převodů vlastnického práva k pozemkům ve vlastnictví hl. m. Prahy zastavěných bytovými domy - pozemky: parc. č. 221/104 o výměře 522 m2, parc. č. 221/106 o výměře 157 m2, parc. č. 221/107 o výměře 265 m2 a parc. č. 381 o výměře 73 m2, vše v k.ú. Černý Most (dle usnesení ZHMP č. 16/93 ze dne 12.9.2024) – dle nabídky č.j. MHMP 422635/2025 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Olejníček Jan, JUDr., advokát | smluvni_cena_bez_dph_kc: 147000.0 | datum_uzavreni_smlouvy: 2025-04-30
Řádek 23243 | nazev_zakazky: Znalecký posudek - pozemky parc.č. 221/532 a 221/533 v k.ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAN RICHTER | smluvni_cena_bez_dph_kc: 1700.0 | datum_uzavreni_smlouvy: 2025-04-30
Řádek 23328 | nazev_zakazky: Ateliér grafického designu a vizuální komunikace - spolupráce | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Vysoká škola uměleckoprůmyslová v Praze | smluvni_cena_bez_dph_kc: 50000.0 | datum_uzavreni_smlouvy: 2023-05-23
Řádek 23390 | nazev_zakazky: výzva k plnění rámcové dohody - objednávka 6, Zhotovené mlatového povrchu cesty a zpevnění svahu pod mostkem Sokol | faze_zakazky: Ukončeno plnění smlouvy | smluvni_cena_bez_dph_kc: 268815.0 | datum_uzavreni_smlouvy: 2022-06-06
Řádek 23527 | nazev_zakazky: Provedení výpočtu zatížitelnosti a diagnostického průzkumu horního mostu přes lanovou dráhu na Petříně | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Pontex, spol. s r.o. | smluvni_cena_bez_dph_kc: 99200.0 | datum_uzavreni_smlouvy: 2021-05-28
Řádek 23743 | nazev_zakazky: Objednávka č.306 - Obnova zápisu ochranné známky Opencard a zaplacení správního poplatku | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Úřad průmyslového vlastnictví | smluvni_cena_bez_dph_kc: 2500.0 | datum_uzavreni_smlouvy: 2026-03-23
Řádek 23771 | nazev_zakazky: Stavba č. 45708 Černý Most II – objekty O a P; kontrola nabídkových rozpočtů | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Jana Choděrová | smluvni_cena_bez_dph_kc: 18000.0 | datum_uzavreni_smlouvy: 2023-09-27
Řádek 23966 | nazev_zakazky: 42821 Dvorecký most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: VŠECHNO JE JINAK s.r.o. | smluvni_cena_bez_dph_kc: 45000.0 | datum_uzavreni_smlouvy: 2026-03-30
Řádek 24232 | nazev_zakazky: Objednávka ZP - pozemky parc. č. 232/131 a 232/195 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 6500.0 | datum_uzavreni_smlouvy: 2025-11-27
Řádek 24252 | nazev_zakazky: 42821 Dvorecký most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: České vysoké učení technické v Praze (ČVUT) | smluvni_cena_bez_dph_kc: 65000.0 | datum_uzavreni_smlouvy: 2025-11-28
Řádek 24286 | nazev_zakazky: Stavba MO Prašný Most - Špejchar; Oprava opěrné stěny na rampě Hradčanská po DN z 30.10.2020 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: SATRA,spol.s r.o. | smluvni_cena_bez_dph_kc: 294052.99 | datum_uzavreni_smlouvy: 2022-08-16
Řádek 24306 | nazev_zakazky: Zajištění inženýrských činností – TDS a koordinátor BOZP“ – pro realizaci akce „VOŠup a SupŠ, uměleckoprůmyslová P3 - výměna vybraných výplní otvorů | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: KFJ s.r.o. | smluvni_cena_bez_dph_kc: 235000.0 | datum_uzavreni_smlouvy: 2021-08-26
Řádek 24325 | nazev_zakazky: Znalecký posudek odhadu tržní ceny pozemku parc.č. 221/108 v k.ú. Černý Most, za účelem úplatného převodu pro vlastníky bytového domu č.p. 885 na pozemku | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: ATING, s.r.o. | smluvni_cena_bez_dph_kc: 50000.0 | datum_uzavreni_smlouvy: 2021-06-11
Řádek 24330 | nazev_zakazky: č.42932 P+R Černý Most III., obj. na stavební práce-doplnění STOP čáry a demontáž sloupku na chodníku u SSZ | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: KVS stavební, s.r.o. | smluvni_cena_bez_dph_kc: 20920.0 | datum_uzavreni_smlouvy: 2023-05-31
Řádek 24380 | nazev_zakazky: Znalecký posudek odhadu tržní ceny pozemku parc.č. 221/109 v k.ú. Černý Most, za účelem úplatného převodu pro vlastníky bytového domu č.p. 884 na pozemku | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: ATING, s.r.o. | smluvni_cena_bez_dph_kc: 50000.0 | datum_uzavreni_smlouvy: 2021-06-11
Řádek 24604 | nazev_zakazky: Objednávka propagace na akci „Svatý Martin na Karlově mostě“ | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Muzeum Karlova mostu s.r.o. | smluvni_cena_bez_dph_kc: 50000.0 | datum_uzavreni_smlouvy: 2022-11-08
